date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:43:53	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:13:53%20GMT	https://webextheme.com/html/ziptech/v2/index-2.html	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/index-2.html	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:54	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2003:37:12%20GMT	https://webextheme.com/html/ziptech/v2/js/jquery-3.6.0.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/jquery-3.6.0.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:55	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202016%2017:32:24%20GMT	https://webextheme.com/html/ziptech/v2/js/jquery.nice-select.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/jquery.nice-select.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:56	60089/60089	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Jun%202021%2007:25:36%20GMT	https://webextheme.com/html/ziptech/v2/js/bootstrap.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/bootstrap.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:57	1266/1266	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Sep%202022%2008:05:22%20GMT	https://webextheme.com/html/ziptech/v2/js/jquery.appear.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/jquery.appear.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:58	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Sep%202022%2002:31:14%20GMT	https://webextheme.com/html/ziptech/v2/js/wow.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/wow.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:43:59	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2004%20Sep%202022%2006:15:56%20GMT	https://webextheme.com/html/ziptech/v2/js/owl.carousel.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/owl.carousel.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:00	14530/14530	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Nov%202018%2011:19:44%20GMT	https://webextheme.com/html/ziptech/v2/js/jquery.event.move.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/jquery.event.move.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:01	5640/5640	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2003%20Sep%202022%2021:26:38%20GMT	https://webextheme.com/html/ziptech/v2/js/tilt.jquery.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/tilt.jquery.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:02	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Sep%202022%2020:46:38%20GMT	https://webextheme.com/html/ziptech/v2/js/magnific-popup.min.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/magnific-popup.min.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:03	1199/1199	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2006:48:34%20GMT	https://webextheme.com/html/ziptech/v2/js/backtotop.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/backtotop.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:04	23845/23845	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Mar%202023%2017:47:50%20GMT	https://webextheme.com/html/ziptech/v2/js/trigger.js	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/js/trigger.js	(from https://webextheme.com/html/ziptech/v2/home3.html)
20:44:05	155845/155845	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Mar%202022%2009:20:36%20GMT	https://webextheme.com/html/ziptech/v2/css/bootstrap.min.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/bootstrap.min.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:06	72670/72670	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20May%202020%2002:37:54%20GMT	https://webextheme.com/html/ziptech/v2/fonts/fontawesome/css/all.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/fonts/fontawesome/css/all.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:07	28784/28784	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Sep%202022%2005:33:20%20GMT	https://webextheme.com/html/ziptech/v2/fonts/webexbaseicon/style.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/fonts/webexbaseicon/style.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:08	7008/7008	---M-Z	200	added ('OK')	text/css	date:Thu,%2009%20Feb%202023%2009:26:22%20GMT	https://webextheme.com/html/ziptech/v2/fonts/webexthemeicon/style.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/fonts/webexthemeicon/style.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:09	4007/4007	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202016%2017:32:24%20GMT	https://webextheme.com/html/ziptech/v2/css/nice-select.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/nice-select.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:10	6537/6537	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Nov%202018%2011:19:44%20GMT	https://webextheme.com/html/ziptech/v2/css/twentytwenty.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/twentytwenty.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:11	3356/3356	---M-Z	200	added ('OK')	text/css	date:Sun,%2020%20Oct%202019%2022:32:20%20GMT	https://webextheme.com/html/ziptech/v2/css/owl.carousel.min.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/owl.carousel.min.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:12	6951/6951	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Sep%202022%2020:47:54%20GMT	https://webextheme.com/html/ziptech/v2/css/magnific-popup.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/magnific-popup.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:13	80426/80426	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Sep%202022%2005:41:14%20GMT	https://webextheme.com/html/ziptech/v2/css/animate.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/animate.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:14	9217/9217	---M-Z	200	added ('OK')	text/css	date:Fri,%2004%20Nov%202022%2003:03:24%20GMT	https://webextheme.com/html/ziptech/v2/css/custom-animation.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/custom-animation.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:15	6346/6346	---M-Z	200	added ('OK')	text/css	date:Wed,%2005%20Jun%202019%2016:54:52%20GMT	https://webextheme.com/html/ziptech/v2/css/kursor.css	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/css/kursor.css	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:16	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:16%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/bg1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/bg1.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:17	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:17%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/bg2.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/bg2.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:18%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/bg3.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/bg3.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:21%20GMT	https://webextheme.com/html/ziptech/v2/images/objects/brush-obj1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/objects/brush-obj1.6e.delayed	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:24	182036/182036	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2006:32:34%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/home6-img2.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/home6-img2.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:25%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/banner1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/banner1.71.delayed	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:25	4908/4908	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Sep%202022%2008:42:22%20GMT	https://webextheme.com/html/ziptech/v2/images/about/wave2.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/wave2.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:26	253171/253171	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Mar%202023%2008:14:48%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/1.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:26	427/427	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Dec%202019%2022:36:56%20GMT	https://webextheme.com/html/ziptech/v2/images/down-arrow.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/down-arrow.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:26	260458/260458	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Mar%202023%2008:14:48%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/3.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/3.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:27	10545/10545	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:42:52%20GMT	https://webextheme.com/html/ziptech/v2/images/objects/1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/objects/1.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:28	26417/26417	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:38:44%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/abs-bg2.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/abs-bg2.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:30	162527/162527	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Feb%202023%2005:42:32%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/7.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/7.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:31	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:31%20GMT	https://webextheme.com/html/ziptech/v2/images/service/1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/1.77.delayed	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:31	3012/3012	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Sep%202022%2006:12:48%20GMT	https://webextheme.com/html/ziptech/v2/images/objects/funfact-obj1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/objects/funfact-obj1.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:34	189263/189263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:38:38%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/2.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/2.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:35	176838/176838	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:38:40%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/4.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/4.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:14:36%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/contact-form-bg.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/contact-form-bg.png	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:36	55788/55788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:40:46%20GMT	https://webextheme.com/html/ziptech/v2/images/about/about-sm2.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/about-sm2.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:37	197658/197658	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:38:40%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/5.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/5.jpg	(from https://webextheme.com/html/ziptech/v2/css/style.css)
20:44:38	68269/68269	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:40:46%20GMT	https://webextheme.com/html/ziptech/v2/images/about/about-lg2.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/about-lg2.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:38	9740/9740	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:40:46%20GMT	https://webextheme.com/html/ziptech/v2/images/about/certificate1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/certificate1.png	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:39	1897/1897	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Sep%202022%2008:42:20%20GMT	https://webextheme.com/html/ziptech/v2/images/about/signature.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/signature.png	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:40	5059/5059	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:04:38%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_01_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_01_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:41	2286/2286	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:10:04%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_02_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_02_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:42	6541/6541	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:10:48%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_03_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_03_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:43	2737/2737	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:11:24%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_04_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_04_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:44	9784/9784	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:12:20%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_05_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_05_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:45	5502/5502	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2007:12:46%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_06_white.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_06_white.svg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:47	70046/70046	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:10%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_01.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_01.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:49	83456/83456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:12%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_02.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_02.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:49	90862/90862	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:12%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_03.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_03.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:50	15177/15177	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:38:50%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/abs-bg8.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/abs-bg8.png	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:51	101957/101957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:40:52%20GMT	https://webextheme.com/html/ziptech/v2/images/about/request-a-call-back-im1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/request-a-call-back-im1.jpg	(from https://webextheme.com/html/ziptech/v2/index.html)
20:44:51	4554/4554	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:48:06%20GMT	https://webextheme.com/html/ziptech/v2/images/logo-light2.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/logo-light2.png	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:53	20480/20480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:40:54%20GMT	https://webextheme.com/html/ziptech/v2/images/about/about2-img1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/about2-img1.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:54	28959/28959	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2010:01:18%20GMT	https://webextheme.com/html/ziptech/v2/images/about/about2-img3.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/about2-img3.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:55	77639/77639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:40:44%20GMT	https://webextheme.com/html/ziptech/v2/images/about/about2-img2.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/about/about2-img2.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:55	32713/32713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:14%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_sm_01.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_sm_01.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:56	29346/29346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:16%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_sm_02.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_sm_02.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:57	24600/24600	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:16%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_sm_03.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_sm_03.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:58	29238/29238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2011:44:18%20GMT	https://webextheme.com/html/ziptech/v2/images/service/service_sm_04.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/service/service_sm_04.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:44:59	9285/9285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Mar%202023%2008:40:56%20GMT	https://webextheme.com/html/ziptech/v2/images/testimonials/testimonial-lg-img1.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/testimonials/testimonial-lg-img1.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:45:00	32217/32217	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2011:38:48%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/abs-bg6.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/abs-bg6.png	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:45:01	35689/35689	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Feb%202023%2009:20:10%20GMT	https://webextheme.com/html/ziptech/v2/images/news/04.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/news/04.jpg	(from https://webextheme.com/html/ziptech/v2/home2.html)
20:45:02	47282/47282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2009:27:10%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/8.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/8.jpg	(from https://webextheme.com/html/ziptech/v2/home4.html)
20:45:04	51721/51721	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Mar%202023%2008:14:46%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/home4-img1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/home4-img1.png	(from https://webextheme.com/html/ziptech/v2/home4.html)
20:45:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20May%202023%2015:15:05%20GMT	https://webextheme.com/html/ziptech/v2/project-details.html	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/project-details.99.delayed	(from https://webextheme.com/html/ziptech/v2/home4.html)
20:45:06	71557/71557	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2008:19:50%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/abs-bg10.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/abs-bg10.png	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:07	5065/5065	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2009%20May%202022%2006:59:32%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_01.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_01.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:07	103699/103699	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2005:10:52%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/home5-img1.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/home5-img1.png	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:08	2292/2292	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2007:37:38%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_02.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_02.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:09	6556/6556	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2007:38:42%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_03.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_03.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:10	2743/2743	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2007:40:12%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_04.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_04.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:11	9808/9808	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2007:41:20%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_05.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_05.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:12	5511/5511	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Apr%202022%2007:42:12%20GMT	https://webextheme.com/html/ziptech/v2/images/clients/client_06.svg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/clients/client_06.svg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:14	147719/147719	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Mar%202023%2008:14:44%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/9.jpg	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/9.jpg	(from https://webextheme.com/html/ziptech/v2/home5.html)
20:45:16	113611/113611	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2008:08:50%20GMT	https://webextheme.com/html/ziptech/v2/images/bg/home5-img2.png	/Users/priyapackrisamy/Sites/proppify/webextheme.com/html/ziptech/v2/images/bg/home5-img2.png	(from https://webextheme.com/html/ziptech/v2/home5.html)
